round,hs_code,product_description,category,implementation_date,mfn_tariff_rate,additional_tariff_rate,total_tariff_rate,annual_import_value_millions,note
4,63674188,美国产其他纺织制成品产品，规格型号674188,其他纺织制成品,2018-09-24,7.8,10,17.8,131.5,
4,20529573,美国产蔬菜、水果、坚果或植物其他部分的制品产品，规格型号529573,蔬菜、水果、坚果或植物其他部分的制品,2018-09-24,8.2,10,18.2,134.37,
4,60531440,美国产针织或钩编织物产品，规格型号531440,针织或钩编织物,2018-09-24,7.2,5,12.2,44.49,
4,29673320,美国产有机化学品产品，规格型号673320,有机化学品,2018-09-24,8.0,10,18.0,91.35,
4,85533229,美国产处理器，用于农业,电机、电气设备及其零件,2018-09-24,3.5,10,13.5,72.65,
4,86203736,美国产铁道车辆及其零件产品，规格型号203736,铁道车辆及其零件,2018-09-24,8.8,10,18.8,96.5,
4,42721900,美国产皮革制品产品，规格型号721900,皮革制品,2018-09-24,9.8,10,19.8,5.22,
4,07029565,美国产食用蔬菜、根及块茎产品，规格型号029565,食用蔬菜、根及块茎,2018-09-24,2.3,5,7.3,95.09,
4,12723153,美国产花生，用于食品加工,油籽、子仁、工业用或药用植物、饲料,2018-09-24,7.0,10,17.0,65.36,
4,22022878,美国产饮料、酒及醋产品，规格型号022878,饮料、酒及醋,2018-09-24,7.8,5,12.8,134.36,
4,49989340,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号989340,书籍、报纸、印刷图画及其他印刷品,2018-09-24,5.1,10,15.1,89.32,
4,49935140,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号935140,书籍、报纸、印刷图画及其他印刷品,2018-09-24,7.1,10,17.1,175.73,
4,03980228,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号980228,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2018-09-24,5.1,10,15.1,173.61,
4,30294105,美国产药品产品，规格型号294105,药品,2018-09-24,2.3,10,12.3,24.13,
4,86043267,美国产铁道车辆及其零件产品，规格型号043267,铁道车辆及其零件,2018-09-24,6.7,10,16.7,45.04,
4,64558178,美国产鞋靴、护腿和类似品及其零件产品，规格型号558178,鞋靴、护腿和类似品及其零件,2018-09-24,8.7,5,13.7,186.32,
4,24521620,美国产烟草及烟草代用品的制品产品，规格型号521620,烟草及烟草代用品的制品,2018-09-24,3.9,5,8.9,6.4,
4,63811228,美国产其他纺织制成品产品，规格型号811228,其他纺织制成品,2018-09-24,6.8,5,11.8,75.45,
4,65001605,美国产帽类及其零件产品，规格型号001605,帽类及其零件,2018-09-24,4.4,10,14.4,49.15,
4,96556058,美国产杂项制品产品，规格型号556058,杂项制品,2018-09-24,5.5,10,15.5,135.31,
4,63551594,美国产其他纺织制成品产品，规格型号551594,其他纺织制成品,2018-09-24,3.0,10,13.0,150.95,
4,71343144,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号343144,天然或养殖珍珠、宝石或半宝石等,2018-09-24,4.1,10,14.1,116.56,
4,63980547,美国产其他纺织制成品产品，规格型号980547,其他纺织制成品,2018-09-24,6.1,5,11.1,149.25,
4,10384935,美国产谷物产品，规格型号384935,谷物,2018-09-24,2.4,10,12.4,13.36,
4,27890393,美国产矿物燃料、矿物油及其产品产品，规格型号890393,矿物燃料、矿物油及其产品,2018-09-24,2.4,10,12.4,128.58,
4,83587609,美国产贱金属杂项制品产品，规格型号587609,贱金属杂项制品,2018-09-24,7.5,5,12.5,1.07,
4,74561526,美国产铜及其制品产品，规格型号561526,铜及其制品,2018-09-24,3.9,5,8.9,153.63,
4,38114034,美国产杂项化学产品产品，规格型号114034,杂项化学产品,2018-09-24,8.1,5,13.1,192.58,
4,19144122,美国产谷物、面粉、淀粉或乳的制品产品，规格型号144122,谷物、面粉、淀粉或乳的制品,2018-09-24,2.8,10,12.8,153.21,
4,10081524,美国产谷物产品，规格型号081524,谷物,2018-09-24,2.3,10,12.3,125.66,
4,61457423,美国产针织或钩编的服装及衣着附件产品，规格型号457423,针织或钩编的服装及衣着附件,2018-09-24,7.1,5,12.1,110.88,
4,24865491,美国产烟草及烟草代用品的制品产品，规格型号865491,烟草及烟草代用品的制品,2018-09-24,2.5,5,7.5,123.72,
4,49287142,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号287142,书籍、报纸、印刷图画及其他印刷品,2018-09-24,6.7,10,16.7,138.31,
4,74768885,美国产铜及其制品产品，规格型号768885,铜及其制品,2018-09-24,2.6,10,12.6,65.86,
4,63882648,美国产其他纺织制成品产品，规格型号882648,其他纺织制成品,2018-09-24,5.7,10,15.7,161.47,
4,91316766,美国产钟表及其零件产品，规格型号316766,钟表及其零件,2018-09-24,5.0,10,15.0,104.64,
4,59597536,美国产浸渍、涂布、包覆或层压的纺织物产品，规格型号597536,浸渍、涂布、包覆或层压的纺织物,2018-09-24,7.2,5,12.2,67.89,
4,29680505,美国产有机化学品产品，规格型号680505,有机化学品,2018-09-24,6.9,5,11.9,112.36,
4,27749383,美国产矿物燃料、矿物油及其产品产品，规格型号749383,矿物燃料、矿物油及其产品,2018-09-24,5.7,10,15.7,99.65,
4,54520923,美国产人造丝产品，规格型号520923,人造丝,2018-09-24,9.5,5,14.5,119.04,
4,20489202,美国产蔬菜、水果、坚果或植物其他部分的制品产品，规格型号489202,蔬菜、水果、坚果或植物其他部分的制品,2018-09-24,8.0,10,18.0,21.77,
4,61640182,美国产针织或钩编的服装及衣着附件产品，规格型号640182,针织或钩编的服装及衣着附件,2018-09-24,9.6,5,14.6,86.05,
4,15521760,美国产动植物油、脂及其分解产品产品，规格型号521760,动植物油、脂及其分解产品,2018-09-24,6.1,10,16.1,51.15,
4,64653644,美国产鞋靴、护腿和类似品及其零件产品，规格型号653644,鞋靴、护腿和类似品及其零件,2018-09-24,2.4,5,7.4,143.25,
4,59488236,美国产浸渍、涂布、包覆或层压的纺织物产品，规格型号488236,浸渍、涂布、包覆或层压的纺织物,2018-09-24,9.5,5,14.5,102.56,
4,49355643,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号355643,书籍、报纸、印刷图画及其他印刷品,2018-09-24,5.5,10,15.5,199.18,
4,61370723,美国产针织或钩编的服装及衣着附件产品，规格型号370723,针织或钩编的服装及衣着附件,2018-09-24,8.3,10,18.3,11.85,
4,84910348,美国产泵，用于农业,核反应堆、锅炉、机械器具及零件,2018-09-24,9.8,5,14.8,92.05,
4,83686261,美国产贱金属杂项制品产品，规格型号686261,贱金属杂项制品,2018-09-24,7.4,5,12.4,73.89,
4,07477580,美国产食用蔬菜、根及块茎产品，规格型号477580,食用蔬菜、根及块茎,2018-09-24,2.4,5,7.4,143.15,
4,02348642,美国产牛肉，新鲜，去骨,肉及食用杂碎,2018-09-24,3.1,10,13.1,104.7,
4,90487543,美国产光学、照相、医疗等设备及零件产品，规格型号487543,光学、照相、医疗等设备及零件,2018-09-24,4.1,10,14.1,96.38,
4,84965618,美国产处理器，用于民用,核反应堆、锅炉、机械器具及零件,2018-09-24,6.3,5,11.3,13.43,
4,72996210,美国产钢铁产品，规格型号996210,钢铁,2018-09-24,5.4,5,10.4,168.6,
4,30854168,美国产药品产品，规格型号854168,药品,2018-09-24,5.1,10,15.1,174.41,
4,68580335,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号580335,石料、石膏、水泥、石棉、云母或类似材料的制品,2018-09-24,3.2,5,8.2,33.94,
4,74069859,美国产铜及其制品产品，规格型号069859,铜及其制品,2018-09-24,4.8,10,14.8,94.94,
4,84315995,美国产处理器，用于工业,核反应堆、锅炉、机械器具及零件,2018-09-24,8.7,10,18.7,109.94,
4,44374555,美国产木及木制品产品，规格型号374555,木及木制品,2018-09-24,7.6,5,12.6,189.4,
4,07375555,美国产食用蔬菜、根及块茎产品，规格型号375555,食用蔬菜、根及块茎,2018-09-24,4.5,5,9.5,6.84,
4,05100965,美国产其他动物产品产品，规格型号100965,其他动物产品,2018-09-24,4.0,5,9.0,158.45,
4,24136544,美国产烟草及烟草代用品的制品产品，规格型号136544,烟草及烟草代用品的制品,2018-09-24,7.5,10,17.5,138.65,
4,44057383,美国产木及木制品产品，规格型号057383,木及木制品,2018-09-24,2.7,5,7.7,138.4,
4,96792496,美国产杂项制品产品，规格型号792496,杂项制品,2018-09-24,7.8,5,12.8,99.37,
4,03951528,美国产鱼、甲壳动物、软体动物及其他水生无脊椎动物产品，规格型号951528,鱼、甲壳动物、软体动物及其他水生无脊椎动物,2018-09-24,7.7,10,17.7,47.78,
4,89825575,美国产船舶及浮动结构体产品，规格型号825575,船舶及浮动结构体,2018-09-24,4.3,10,14.3,78.66,
4,72563728,美国产钢铁产品，规格型号563728,钢铁,2018-09-24,8.4,10,18.4,138.44,
4,94773754,美国产家具、寝具、灯具等产品，规格型号773754,家具、寝具、灯具等,2018-09-24,2.2,5,7.2,92.59,
4,69353727,美国产陶瓷产品产品，规格型号353727,陶瓷产品,2018-09-24,2.2,10,12.2,187.95,
4,82991893,美国产贱金属工具、器具、利口器、餐具及其零件产品，规格型号991893,贱金属工具、器具、利口器、餐具及其零件,2018-09-24,3.7,5,8.7,158.45,
4,82862564,美国产贱金属工具、器具、利口器、餐具及其零件产品，规格型号862564,贱金属工具、器具、利口器、餐具及其零件,2018-09-24,9.1,10,19.1,148.15,
4,24870101,美国产烟草及烟草代用品的制品产品，规格型号870101,烟草及烟草代用品的制品,2018-09-24,5.4,5,10.4,96.03,
4,63680511,美国产其他纺织制成品产品，规格型号680511,其他纺织制成品,2018-09-24,6.6,10,16.6,120.42,
4,85077540,美国产阀门，用于工业,电机、电气设备及其零件,2018-09-24,4.2,10,14.2,118.94,
4,76521832,美国产铝及其制品产品，规格型号521832,铝及其制品,2018-09-24,2.9,10,12.9,182.69,
4,05501868,美国产其他动物产品产品，规格型号501868,其他动物产品,2018-09-24,8.2,5,13.2,98.05,
4,85296211,美国产电机，用于商业,电机、电气设备及其零件,2018-09-24,9.1,10,19.1,56.36,
4,39086952,美国产塑料及其制品产品，规格型号086952,塑料及其制品,2018-09-24,8.6,10,18.6,10.03,
4,39215971,美国产塑料及其制品产品，规格型号215971,塑料及其制品,2018-09-24,9.2,10,19.2,146.57,
4,22667841,美国产饮料、酒及醋产品，规格型号667841,饮料、酒及醋,2018-09-24,5.5,10,15.5,130.37,
4,44999092,美国产木及木制品产品，规格型号999092,木及木制品,2018-09-24,7.0,5,12.0,115.23,
4,71637226,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号637226,天然或养殖珍珠、宝石或半宝石等,2018-09-24,7.5,5,12.5,112.52,
4,71285783,美国产天然或养殖珍珠、宝石或半宝石等产品，规格型号285783,天然或养殖珍珠、宝石或半宝石等,2018-09-24,9.3,10,19.3,102.46,
4,62645635,美国产非针织或非钩编的服装及衣着附件产品，规格型号645635,非针织或非钩编的服装及衣着附件,2018-09-24,8.5,5,13.5,198.07,
4,68643054,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号643054,石料、石膏、水泥、石棉、云母或类似材料的制品,2018-09-24,5.1,5,10.1,184.47,
4,89593598,美国产船舶及浮动结构体产品，规格型号593598,船舶及浮动结构体,2018-09-24,6.4,5,11.4,185.97,
4,08141801,美国产橙子，干燥,食用水果及坚果,2018-09-24,3.5,10,13.5,177.44,
4,70467746,美国产玻璃及其制品产品，规格型号467746,玻璃及其制品,2018-09-24,5.8,5,10.8,23.0,
4,54078356,美国产人造丝产品，规格型号078356,人造丝,2018-09-24,2.4,10,12.4,67.88,
4,70819235,美国产玻璃及其制品产品，规格型号819235,玻璃及其制品,2018-09-24,8.2,5,13.2,35.93,
4,34816415,美国产肥皂、有机表面活性剂、洗涤剂等产品，规格型号816415,肥皂、有机表面活性剂、洗涤剂等,2018-09-24,3.6,5,8.6,161.21,
4,34620550,美国产肥皂、有机表面活性剂、洗涤剂等产品，规格型号620550,肥皂、有机表面活性剂、洗涤剂等,2018-09-24,5.5,10,15.5,165.42,
4,85882958,美国产泵，用于工业,电机、电气设备及其零件,2018-09-24,4.0,5,9.0,39.03,
4,49246172,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号246172,书籍、报纸、印刷图画及其他印刷品,2018-09-24,8.8,10,18.8,84.24,
4,82200640,美国产贱金属工具、器具、利口器、餐具及其零件产品，规格型号200640,贱金属工具、器具、利口器、餐具及其零件,2018-09-24,6.3,5,11.3,75.38,
4,65192378,美国产帽类及其零件产品，规格型号192378,帽类及其零件,2018-09-24,6.8,10,16.8,156.1,
4,30960134,美国产药品产品，规格型号960134,药品,2018-09-24,9.0,10,19.0,45.95,
4,52774486,美国产棉花产品，规格型号774486,棉花,2018-09-24,7.2,10,17.2,183.14,
4,05824858,美国产其他动物产品产品，规格型号824858,其他动物产品,2018-09-24,3.4,5,8.4,49.57,
4,49771776,美国产书籍、报纸、印刷图画及其他印刷品产品，规格型号771776,书籍、报纸、印刷图画及其他印刷品,2018-09-24,5.6,10,15.6,33.5,
4,94743547,美国产家具、寝具、灯具等产品，规格型号743547,家具、寝具、灯具等,2018-09-24,4.1,10,14.1,149.16,
4,04020163,美国产乳品、禽蛋、天然蜂蜜等产品，规格型号020163,乳品、禽蛋、天然蜂蜜等,2018-09-24,6.4,5,11.4,72.88,
4,82870864,美国产贱金属工具、器具、利口器、餐具及其零件产品，规格型号870864,贱金属工具、器具、利口器、餐具及其零件,2018-09-24,8.8,10,18.8,61.24,
4,87330132,美国产货车，功率为3035cc,车辆及其零件、附件,2018-09-24,5.6,10,15.6,170.2,
4,19225669,美国产谷物、面粉、淀粉或乳的制品产品，规格型号225669,谷物、面粉、淀粉或乳的制品,2018-09-24,9.1,5,14.1,16.16,
4,05246930,美国产其他动物产品产品，规格型号246930,其他动物产品,2018-09-24,2.5,5,7.5,10.05,
4,04679997,美国产乳品、禽蛋、天然蜂蜜等产品，规格型号679997,乳品、禽蛋、天然蜂蜜等,2018-09-24,2.4,5,7.4,74.23,
4,01096771,美国产活动物产品，规格型号096771,活动物,2018-09-24,5.5,5,10.5,60.9,
4,87603609,美国产越野车，功率为1739cc,车辆及其零件、附件,2018-09-24,7.0,10,17.0,6.35,
4,73737870,美国产钢铁制品产品，规格型号737870,钢铁制品,2018-09-24,6.6,10,16.6,121.84,
4,24728392,美国产烟草及烟草代用品的制品产品，规格型号728392,烟草及烟草代用品的制品,2018-09-24,2.2,10,12.2,138.16,
4,94599946,美国产家具、寝具、灯具等产品，规格型号599946,家具、寝具、灯具等,2018-09-24,8.5,10,18.5,116.37,
4,74230466,美国产铜及其制品产品，规格型号230466,铜及其制品,2018-09-24,5.4,5,10.4,172.05,
4,12218989,美国产大豆，用于食品加工,油籽、子仁、工业用或药用植物、饲料,2018-09-24,7.4,10,17.4,147.19,
4,61680353,美国产针织或钩编的服装及衣着附件产品，规格型号680353,针织或钩编的服装及衣着附件,2018-09-24,8.9,10,18.9,161.94,
4,68590697,美国产石料、石膏、水泥、石棉、云母或类似材料的制品产品，规格型号590697,石料、石膏、水泥、石棉、云母或类似材料的制品,2018-09-24,2.9,5,7.9,40.39,
4,30857899,美国产药品产品，规格型号857899,药品,2018-09-24,4.2,5,9.2,44.03,
4,91492807,美国产钟表及其零件产品，规格型号492807,钟表及其零件,2018-09-24,3.5,10,13.5,181.13,
4,44990871,美国产木及木制品产品，规格型号990871,木及木制品,2018-09-24,6.1,10,16.1,22.48,
4,54661600,美国产人造丝产品，规格型号661600,人造丝,2018-09-24,9.5,5,14.5,62.16,
4,52779151,美国产棉花产品，规格型号779151,棉花,2018-09-24,6.4,10,16.4,110.2,
4,90627091,美国产光学、照相、医疗等设备及零件产品，规格型号627091,光学、照相、医疗等设备及零件,2018-09-24,5.8,5,10.8,21.23,
