round,hs_code,product_description,category,implementation_date,initial_tariff_rate,current_tariff_rate,annual_trade_value_millions,tariff_escalation_date
3,6157485853,男式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,13.86,2019-05-10
3,8487119294,商用用机械，功率不超过112单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,86.51,2019-05-10
3,7368424722,钢铁制品相关产品，规格型号68424722,钢铁制品,2018-09-24,10,25,74.37,2019-05-10
3,4298941772,皮革制品相关产品，规格型号98941772,皮革制品,2018-09-24,10,25,72.52,2019-05-10
3,6162183393,男式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,67.39,2019-05-10
3,6442563760,鞋靴、护腿和类似品及其零件相关产品，规格型号42563760,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,89.3,2019-05-10
3,6133869583,儿童的上衣,针织或钩编的服装及衣着附件,2018-09-24,10,25,20.94,2019-05-10
3,8509935343,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,49.61,2019-05-10
3,6103027114,男式的外套,针织或钩编的服装及衣着附件,2018-09-24,10,25,89.79,2019-05-10
3,3910846829,塑料及其制品相关产品，规格型号10846829,塑料及其制品,2018-09-24,10,25,38.85,2019-05-10
3,8436255250,农业用器具，重量不超过632单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,99.44,2019-05-10
3,4884056933,纸及纸板相关产品，规格型号84056933,纸及纸板,2018-09-24,10,25,91.76,2019-05-10
3,9420516815,家具、寝具、灯具等相关产品，规格型号20516815,家具、寝具、灯具等,2018-09-24,10,25,65.91,2019-05-10
3,4444793405,木及木制品相关产品，规格型号44793405,木及木制品,2018-09-24,10,25,57.62,2019-05-10
3,4452422287,木及木制品相关产品，规格型号52422287,木及木制品,2018-09-24,10,25,49.87,2019-05-10
3,8534070304,电子设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,34.01,2019-05-10
3,4864574416,纸及纸板相关产品，规格型号64574416,纸及纸板,2018-09-24,10,25,70.9,2019-05-10
3,3975751641,塑料及其制品相关产品，规格型号75751641,塑料及其制品,2018-09-24,10,25,49.74,2019-05-10
3,8587369596,电子设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,72.78,2019-05-10
3,4486953854,木及木制品相关产品，规格型号86953854,木及木制品,2018-09-24,10,25,41.92,2019-05-10
3,7316101255,钢铁制品相关产品，规格型号16101255,钢铁制品,2018-09-24,10,25,32.28,2019-05-10
3,7398410165,钢铁制品相关产品，规格型号98410165,钢铁制品,2018-09-24,10,25,0.48,2019-05-10
3,6134944756,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,29.88,2019-05-10
3,6374887894,儿童的裙子,其他纺织制成品,2018-09-24,10,25,75.9,2019-05-10
3,6314634963,男式的裙子,其他纺织制成品,2018-09-24,10,25,81.75,2019-05-10
3,6197483868,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,25.74,2019-05-10
3,3911017629,塑料及其制品相关产品，规格型号11017629,塑料及其制品,2018-09-24,10,25,3.09,2019-05-10
3,6112218598,男式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,5.9,2019-05-10
3,7311877688,钢铁制品相关产品，规格型号11877688,钢铁制品,2018-09-24,10,25,35.13,2019-05-10
3,4213940763,皮革制品相关产品，规格型号13940763,皮革制品,2018-09-24,10,25,43.42,2019-05-10
3,6276267309,女式的T恤,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,63.31,2019-05-10
3,4488749309,木及木制品相关产品，规格型号88749309,木及木制品,2018-09-24,10,25,80.07,2019-05-10
3,8474339591,工业用机械，尺寸不超过659单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,84.4,2019-05-10
3,7313723337,钢铁制品相关产品，规格型号13723337,钢铁制品,2018-09-24,10,25,33.46,2019-05-10
3,6482105327,鞋靴、护腿和类似品及其零件相关产品，规格型号82105327,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,32.21,2019-05-10
3,8410357042,农业用器具，尺寸不超过685单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,62.24,2019-05-10
3,4421080276,木及木制品相关产品，规格型号21080276,木及木制品,2018-09-24,10,25,40.62,2019-05-10
3,4442523327,木及木制品相关产品，规格型号42523327,木及木制品,2018-09-24,10,25,92.23,2019-05-10
3,6320616827,男式的外套,其他纺织制成品,2018-09-24,10,25,92.02,2019-05-10
3,4225796917,皮革制品相关产品，规格型号25796917,皮革制品,2018-09-24,10,25,82.5,2019-05-10
3,6435660902,鞋靴、护腿和类似品及其零件相关产品，规格型号35660902,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,30.87,2019-05-10
3,6316880128,男式的上衣,其他纺织制成品,2018-09-24,10,25,67.14,2019-05-10
3,9481639314,家具、寝具、灯具等相关产品，规格型号81639314,家具、寝具、灯具等,2018-09-24,10,25,59.02,2019-05-10
3,6311751842,男式的外套,其他纺织制成品,2018-09-24,10,25,31.6,2019-05-10
3,6119894987,女式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,48.86,2019-05-10
3,4266994846,皮革制品相关产品，规格型号66994846,皮革制品,2018-09-24,10,25,12.96,2019-05-10
3,3972504120,塑料及其制品相关产品，规格型号72504120,塑料及其制品,2018-09-24,10,25,77.93,2019-05-10
3,6295932976,女式的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,84.58,2019-05-10
3,4842151296,纸及纸板相关产品，规格型号42151296,纸及纸板,2018-09-24,10,25,66.48,2019-05-10
3,6108622070,女式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,20.62,2019-05-10
3,4890200867,纸及纸板相关产品，规格型号90200867,纸及纸板,2018-09-24,10,25,68.51,2019-05-10
3,8481956563,工业用器具，重量不超过812单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,48.49,2019-05-10
3,6413383437,鞋靴、护腿和类似品及其零件相关产品，规格型号13383437,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,31.59,2019-05-10
3,3991055454,塑料及其制品相关产品，规格型号91055454,塑料及其制品,2018-09-24,10,25,55.0,2019-05-10
3,4864601846,纸及纸板相关产品，规格型号64601846,纸及纸板,2018-09-24,10,25,77.05,2019-05-10
3,3987338336,塑料及其制品相关产品，规格型号87338336,塑料及其制品,2018-09-24,10,25,59.48,2019-05-10
3,8528846341,通信设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,98.98,2019-05-10
3,6425860765,鞋靴、护腿和类似品及其零件相关产品，规格型号25860765,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,37.43,2019-05-10
3,8564336375,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,44.36,2019-05-10
3,4479863724,木及木制品相关产品，规格型号79863724,木及木制品,2018-09-24,10,25,86.9,2019-05-10
3,6369708627,男式的上衣,其他纺织制成品,2018-09-24,10,25,64.65,2019-05-10
3,4461167416,木及木制品相关产品，规格型号61167416,木及木制品,2018-09-24,10,25,15.35,2019-05-10
3,4460711423,木及木制品相关产品，规格型号60711423,木及木制品,2018-09-24,10,25,72.0,2019-05-10
3,8453098982,农业用器具，重量不超过636单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,40.16,2019-05-10
3,4858475147,纸及纸板相关产品，规格型号58475147,纸及纸板,2018-09-24,10,25,27.47,2019-05-10
3,6216741848,儿童的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,62.61,2019-05-10
3,4448843842,木及木制品相关产品，规格型号48843842,木及木制品,2018-09-24,10,25,92.91,2019-05-10
3,6379798470,儿童的上衣,其他纺织制成品,2018-09-24,10,25,9.34,2019-05-10
3,8478137202,商用用机械，尺寸不超过227单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,10.2,2019-05-10
3,4801647803,纸及纸板相关产品，规格型号01647803,纸及纸板,2018-09-24,10,25,83.9,2019-05-10
3,6386461264,女式的裙子,其他纺织制成品,2018-09-24,10,25,14.1,2019-05-10
3,6314466078,男式的T恤,其他纺织制成品,2018-09-24,10,25,15.4,2019-05-10
3,4230428215,皮革制品相关产品，规格型号30428215,皮革制品,2018-09-24,10,25,84.1,2019-05-10
3,6219594474,儿童的上衣,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,18.99,2019-05-10
3,9497035432,家具、寝具、灯具等相关产品，规格型号97035432,家具、寝具、灯具等,2018-09-24,10,25,70.39,2019-05-10
3,6367297411,男式的裙子,其他纺织制成品,2018-09-24,10,25,89.09,2019-05-10
3,6324278782,女式的裤子,其他纺织制成品,2018-09-24,10,25,89.81,2019-05-10
3,6402990532,鞋靴、护腿和类似品及其零件相关产品，规格型号02990532,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,74.25,2019-05-10
3,4449720950,木及木制品相关产品，规格型号49720950,木及木制品,2018-09-24,10,25,81.61,2019-05-10
3,8553308105,通信设备，用于民用,电机、电气设备及其零件,2018-09-24,10,25,89.4,2019-05-10
3,6197031320,男式的裤子,针织或钩编的服装及衣着附件,2018-09-24,10,25,36.88,2019-05-10
3,7305097562,钢铁制品相关产品，规格型号05097562,钢铁制品,2018-09-24,10,25,72.45,2019-05-10
3,4274322156,皮革制品相关产品，规格型号74322156,皮革制品,2018-09-24,10,25,0.28,2019-05-10
3,3914849580,塑料及其制品相关产品，规格型号14849580,塑料及其制品,2018-09-24,10,25,45.74,2019-05-10
3,6480052185,鞋靴、护腿和类似品及其零件相关产品，规格型号80052185,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,86.9,2019-05-10
3,3974194746,塑料及其制品相关产品，规格型号74194746,塑料及其制品,2018-09-24,10,25,6.59,2019-05-10
3,7355277596,钢铁制品相关产品，规格型号55277596,钢铁制品,2018-09-24,10,25,26.02,2019-05-10
3,4240108526,皮革制品相关产品，规格型号40108526,皮革制品,2018-09-24,10,25,2.4,2019-05-10
3,6499376858,鞋靴、护腿和类似品及其零件相关产品，规格型号99376858,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,92.57,2019-05-10
3,7369558184,钢铁制品相关产品，规格型号69558184,钢铁制品,2018-09-24,10,25,28.92,2019-05-10
3,6146991146,女式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,19.69,2019-05-10
3,9452546965,家具、寝具、灯具等相关产品，规格型号52546965,家具、寝具、灯具等,2018-09-24,10,25,5.17,2019-05-10
3,4295780433,皮革制品相关产品，规格型号95780433,皮革制品,2018-09-24,10,25,53.18,2019-05-10
3,6460238275,鞋靴、护腿和类似品及其零件相关产品，规格型号60238275,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,37.54,2019-05-10
3,8591136877,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,40.26,2019-05-10
3,7353846270,钢铁制品相关产品，规格型号53846270,钢铁制品,2018-09-24,10,25,25.99,2019-05-10
3,6184305293,女式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,68.8,2019-05-10
3,6401486346,鞋靴、护腿和类似品及其零件相关产品，规格型号01486346,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,23.46,2019-05-10
3,4828303887,纸及纸板相关产品，规格型号28303887,纸及纸板,2018-09-24,10,25,70.77,2019-05-10
3,6147503357,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,71.84,2019-05-10
3,4815534174,纸及纸板相关产品，规格型号15534174,纸及纸板,2018-09-24,10,25,80.07,2019-05-10
3,4445960763,木及木制品相关产品，规格型号45960763,木及木制品,2018-09-24,10,25,82.88,2019-05-10
3,4403838416,木及木制品相关产品，规格型号03838416,木及木制品,2018-09-24,10,25,91.51,2019-05-10
3,6361114919,儿童的上衣,其他纺织制成品,2018-09-24,10,25,91.26,2019-05-10
3,4278001073,皮革制品相关产品，规格型号78001073,皮革制品,2018-09-24,10,25,84.74,2019-05-10
3,3953184053,塑料及其制品相关产品，规格型号53184053,塑料及其制品,2018-09-24,10,25,19.05,2019-05-10
3,3962080820,塑料及其制品相关产品，规格型号62080820,塑料及其制品,2018-09-24,10,25,70.84,2019-05-10
3,6454510505,鞋靴、护腿和类似品及其零件相关产品，规格型号54510505,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,2.94,2019-05-10
3,4266147540,皮革制品相关产品，规格型号66147540,皮革制品,2018-09-24,10,25,91.94,2019-05-10
3,8471318156,商用用器具，功率不超过31单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,43.53,2019-05-10
3,6174419065,女式的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,80.73,2019-05-10
3,6184865842,女式的外套,针织或钩编的服装及衣着附件,2018-09-24,10,25,74.23,2019-05-10
3,4824030693,纸及纸板相关产品，规格型号24030693,纸及纸板,2018-09-24,10,25,89.81,2019-05-10
3,6303664727,女式的裙子,其他纺织制成品,2018-09-24,10,25,25.27,2019-05-10
3,9464815643,家具、寝具、灯具等相关产品，规格型号64815643,家具、寝具、灯具等,2018-09-24,10,25,46.99,2019-05-10
3,4210216291,皮革制品相关产品，规格型号10216291,皮革制品,2018-09-24,10,25,10.51,2019-05-10
3,3972389931,塑料及其制品相关产品，规格型号72389931,塑料及其制品,2018-09-24,10,25,67.13,2019-05-10
3,9448414573,家具、寝具、灯具等相关产品，规格型号48414573,家具、寝具、灯具等,2018-09-24,10,25,96.32,2019-05-10
3,6163308138,儿童的T恤,针织或钩编的服装及衣着附件,2018-09-24,10,25,36.93,2019-05-10
3,4869702081,纸及纸板相关产品，规格型号69702081,纸及纸板,2018-09-24,10,25,12.41,2019-05-10
3,8522833883,电气设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,13.21,2019-05-10
3,6129973162,男式的裙子,针织或钩编的服装及衣着附件,2018-09-24,10,25,97.82,2019-05-10
3,6409143215,鞋靴、护腿和类似品及其零件相关产品，规格型号09143215,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,43.73,2019-05-10
3,8496198501,商用用设备，尺寸不超过91单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,88.96,2019-05-10
3,9426109754,家具、寝具、灯具等相关产品，规格型号26109754,家具、寝具、灯具等,2018-09-24,10,25,79.02,2019-05-10
3,4486134964,木及木制品相关产品，规格型号86134964,木及木制品,2018-09-24,10,25,40.13,2019-05-10
3,6265599428,儿童的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,51.86,2019-05-10
3,8402021463,农业用机械，功率不超过873单位,核反应堆、锅炉、机械器具及零件,2018-09-24,10,25,0.45,2019-05-10
3,8524499806,电子设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,0.91,2019-05-10
3,8541754772,通信设备，用于通信,电机、电气设备及其零件,2018-09-24,10,25,78.84,2019-05-10
3,7317563658,钢铁制品相关产品，规格型号17563658,钢铁制品,2018-09-24,10,25,62.39,2019-05-10
3,9443799798,家具、寝具、灯具等相关产品，规格型号43799798,家具、寝具、灯具等,2018-09-24,10,25,14.8,2019-05-10
3,4812381544,纸及纸板相关产品，规格型号12381544,纸及纸板,2018-09-24,10,25,79.14,2019-05-10
3,6375861729,儿童的外套,其他纺织制成品,2018-09-24,10,25,69.26,2019-05-10
3,9428655735,家具、寝具、灯具等相关产品，规格型号28655735,家具、寝具、灯具等,2018-09-24,10,25,43.61,2019-05-10
3,6109311294,男式的上衣,针织或钩编的服装及衣着附件,2018-09-24,10,25,68.51,2019-05-10
3,6293807748,女式的裙子,非针织或非钩编的服装及衣着附件,2018-09-24,10,25,72.01,2019-05-10
3,6340165398,女式的上衣,其他纺织制成品,2018-09-24,10,25,13.39,2019-05-10
3,4831628442,纸及纸板相关产品，规格型号31628442,纸及纸板,2018-09-24,10,25,69.77,2019-05-10
3,6378236949,男式的裙子,其他纺织制成品,2018-09-24,10,25,26.98,2019-05-10
3,4869749376,纸及纸板相关产品，规格型号69749376,纸及纸板,2018-09-24,10,25,76.94,2019-05-10
3,6442295838,鞋靴、护腿和类似品及其零件相关产品，规格型号42295838,鞋靴、护腿和类似品及其零件,2018-09-24,10,25,91.51,2019-05-10
